payment_id,order_id,payment_method,payment_status,amount,transaction_timestamp,gateway_transaction_id
941,941,credit_card,completed,199.99,2025-10-24 06:31:21+00,TXN-AF59FB940BDB
942,942,credit_card,completed,399.99,2025-11-26 17:02:21+00,TXN-2C514F7DDD53
943,943,credit_card,completed,60.98,2025-12-31 05:25:21+00,TXN-B1D5A8839D33
944,944,paypal,completed,242.98,2024-02-24 22:48:00+00,TXN-99ADAFFDCF62
945,945,debit_card,completed,455.99,2024-04-15 05:00:00+00,TXN-56244C46E5B5
946,946,credit_card,completed,37.99,2024-05-31 20:22:44+00,TXN-A65540FDB6BA
947,947,apple_pay,completed,47.99,2024-03-05 00:49:20+00,TXN-A9EE5C8AF0C3
948,948,credit_card,completed,47.99,2024-04-16 10:35:20+00,TXN-3E5B9DBA59CF
949,949,debit_card,completed,197.98,2024-12-24 10:24:20+00,TXN-680716920523
950,950,debit_card,completed,99.98,2025-01-11 01:16:30+00,TXN-C9B6D8E1FF80
951,951,apple_pay,completed,329.99,2025-01-14 09:07:30+00,TXN-4643E8C7BAC4
952,952,upi,refunded,30.98,2024-10-13 18:42:29+00,TXN-3729BEC6B360
953,953,credit_card,completed,132.98,2025-10-04 12:23:29+00,TXN-FB46FA7DD73A
954,954,apple_pay,completed,139.98,2024-08-06 15:16:10+00,TXN-37640D6A52B0
955,955,credit_card,completed,73.99,2024-08-20 01:30:10+00,TXN-3A0DFA67DE39
956,956,apple_pay,completed,124.99,2024-06-20 07:13:33+00,TXN-7C40B83ECA74
957,957,apple_pay,completed,154.57,2025-11-08 13:04:11+00,TXN-30713718C29D
958,958,paypal,completed,239.97,2025-11-19 17:16:11+00,TXN-3432534A51E2
959,959,apple_pay,completed,684.95,2026-01-11 02:43:11+00,TXN-BF17D1BBA383
960,960,debit_card,completed,55.98,2026-02-06 04:33:11+00,TXN-9CA58D3A5F91
961,961,credit_card,completed,124.99,2025-01-21 00:01:29+00,TXN-F0215B1F01B9
962,962,debit_card,completed,89.99,2025-02-28 04:24:29+00,TXN-13BABB85FC7A
963,963,credit_card,completed,572.46,2025-04-16 15:27:29+00,TXN-7B43AAD1DBEB
964,964,credit_card,completed,89.99,2025-04-24 20:59:29+00,TXN-36AD1C44CCA4
965,965,apple_pay,completed,309.97,2025-05-30 03:23:29+00,TXN-83DE9BA2970B
966,966,debit_card,completed,75.98,2025-07-06 15:08:29+00,TXN-129F9AFC6135
967,967,credit_card,completed,199.99,2024-12-04 09:26:11+00,TXN-CAB2D49A413E
968,968,bank_transfer,completed,292.97,2025-07-09 17:59:19+00,TXN-5C52CE227AA0
969,969,paypal,completed,523.78,2024-09-22 11:44:13+00,TXN-D7EE94DE6D88
970,970,debit_card,completed,304.98,2024-10-21 21:15:13+00,TXN-B53A9CD85AAB
971,971,credit_card,completed,139.98,2024-10-06 07:00:53+00,TXN-CFDE80EC20ED
972,972,apple_pay,completed,179.99,2024-11-06 11:58:53+00,TXN-CDE75C5F9E49
973,973,credit_card,completed,440.75,2024-08-17 21:10:20+00,TXN-233FFD4FBB24
974,974,debit_card,completed,49.99,2024-09-01 02:53:20+00,TXN-3A9487A475A6
975,975,debit_card,completed,271.99,2024-10-26 15:50:20+00,TXN-5C50B37322A5
976,976,paypal,completed,339.98,2024-12-16 20:51:20+00,TXN-60052F6EDAF0
977,977,credit_card,refunded,399.99,2025-09-18 02:31:44+00,TXN-F21C2BED1168
978,978,credit_card,completed,589.96,2024-05-22 21:01:53+00,TXN-D42BF55A4505
979,979,debit_card,completed,187.59,2024-06-07 08:17:53+00,TXN-B9D9FE78C9C5
980,980,credit_card,completed,534.91,2025-03-14 04:25:12+00,TXN-BF6999A426E9
981,981,paypal,completed,239.98,2025-01-18 22:17:19+00,TXN-807E749E4748
982,982,credit_card,completed,187.98,2025-10-03 13:07:25+00,TXN-568117BAB6AA
983,983,credit_card,completed,219.36,2025-11-20 17:22:25+00,TXN-29BDF895AFE1
984,984,apple_pay,completed,280.98,2025-05-31 18:34:40+00,TXN-4F7B7FF8509D
985,985,debit_card,completed,37.99,2025-07-17 23:14:40+00,TXN-9C05126296DD
986,986,bank_transfer,completed,315.96,2024-12-15 23:02:52+00,TXN-5C9E181AF93A
987,987,credit_card,refunded,509.96,2025-04-26 09:52:17+00,TXN-178A8E6D1107
988,988,paypal,completed,34.79,2024-08-16 03:35:33+00,TXN-3299042907AB
989,989,upi,completed,52.22,2024-09-18 11:05:33+00,TXN-4C3B2B8DF8E0
990,990,apple_pay,completed,55.97,2024-12-24 11:56:20+00,TXN-6BAE6F4DC053
991,991,apple_pay,completed,174.96,2025-07-09 22:56:14+00,TXN-F6BE9523B19A
992,992,credit_card,completed,40.98,2025-01-10 02:26:21+00,TXN-25C4DF7A2A99
993,993,credit_card,failed,110.49,2025-01-24 11:49:21+00,TXN-411C9F7CD59A
994,994,debit_card,completed,504.95,2024-05-13 05:52:26+00,TXN-D603B140FDC1
995,995,credit_card,completed,65.98,2024-04-12 18:33:57+00,TXN-7724FA740CA6
996,996,apple_pay,completed,476.48,2025-11-18 02:46:13+00,TXN-09F45435D036
997,997,credit_card,completed,184.98,2024-12-26 01:46:10+00,TXN-AD317F5D5896
998,998,paypal,completed,35.98,2025-02-17 07:36:10+00,TXN-E33305CE5265
999,999,paypal,completed,37.99,2024-03-23 09:12:28+00,TXN-541893F41250
1000,1000,apple_pay,completed,99.99,2024-04-25 13:35:28+00,TXN-E1774D9C9662
1001,1001,apple_pay,completed,65.98,2025-10-01 22:45:51+00,TXN-37F5C8B721C9
1002,1002,credit_card,completed,523.99,2025-11-15 05:26:51+00,TXN-BEA4497BE8C7
1003,1003,debit_card,completed,259.98,2025-09-01 15:08:12+00,TXN-A0051A479777
1004,1004,paypal,completed,441.56,2025-10-22 03:58:12+00,TXN-518131D597A1
1005,1005,credit_card,completed,350.97,2025-12-21 16:29:12+00,TXN-6A30A974A543
1006,1006,apple_pay,completed,825.94,2026-01-14 01:51:12+00,TXN-0366C66EE3BF
1007,1007,credit_card,completed,89.99,2025-03-24 23:41:26+00,TXN-F444E1DBA32B
1008,1008,credit_card,completed,134.98,2024-03-13 04:31:35+00,TXN-4AE507C5A2DE
1009,1009,paypal,completed,89.99,2025-02-18 20:51:35+00,TXN-DFD835C7839A
1010,1010,credit_card,completed,80.98,2025-05-01 06:48:39+00,TXN-836048EC7B02
1011,1011,credit_card,completed,267.29,2025-06-18 19:36:39+00,TXN-B0E2C883CB23
1012,1012,credit_card,completed,75.98,2025-06-28 05:26:39+00,TXN-087C8BA204C3
1013,1013,credit_card,completed,259.97,2025-08-16 13:29:39+00,TXN-4B9964665E69
1014,1014,paypal,completed,119.99,2024-01-30 16:49:58+00,TXN-BE8A1CC2108E
1015,1015,credit_card,completed,233.98,2024-02-04 20:12:58+00,TXN-D0745FC73651
1016,1016,credit_card,completed,399.99,2024-03-06 23:50:58+00,TXN-653FC4A0EE5A
1017,1017,paypal,completed,99.98,2024-03-21 11:09:58+00,TXN-BEC1A974E786
1018,1018,debit_card,completed,131.39,2024-05-07 20:02:51+00,TXN-495E46A1A0AA
1019,1019,apple_pay,completed,112.00,2025-09-20 08:22:33+00,TXN-F5BB8A9047DD
1020,1020,debit_card,completed,32.98,2024-05-31 17:47:20+00,TXN-CC2A360F9D6D
1021,1021,debit_card,refunded,45.94,2024-12-10 11:14:25+00,TXN-586452A43482
1022,1022,debit_card,completed,314.98,2024-06-14 18:03:10+00,TXN-BC7F1C012501
1023,1023,paypal,completed,105.98,2024-07-22 13:49:30+00,TXN-4B26143C890C
1024,1024,paypal,completed,34.48,2024-12-16 19:27:35+00,TXN-623FB3898A6A
1025,1025,credit_card,completed,179.99,2024-02-11 01:34:47+00,TXN-5AB702D7EFAA
1026,1026,credit_card,completed,289.98,2024-03-14 06:21:47+00,TXN-4BA81ABBAD9C
1027,1027,credit_card,completed,829.97,2024-03-19 09:19:54+00,TXN-EF917F09A7E7
1028,1028,debit_card,completed,79.90,2024-04-13 16:57:54+00,TXN-7231463DD6FD
1029,1029,credit_card,completed,524.97,2024-04-16 11:01:37+00,TXN-384E7A200902
1030,1030,credit_card,completed,237.99,2024-05-22 20:31:37+00,TXN-743675DD0667
1031,1031,bank_transfer,completed,182.99,2024-01-18 03:45:44+00,TXN-A3F0CE91782E
1032,1032,debit_card,completed,89.97,2024-02-02 11:01:44+00,TXN-C86D2D9B0F56
1033,1033,upi,completed,319.96,2025-03-01 06:00:47+00,TXN-E511C2C1E13C
1034,1034,debit_card,completed,77.98,2024-08-06 06:27:11+00,TXN-947B4579447D
1035,1035,paypal,completed,60.98,2024-08-25 14:34:11+00,TXN-2C2C015CB63B
1036,1036,debit_card,completed,581.97,2025-03-07 08:49:00+00,TXN-B2EDE97CD21E
1037,1037,credit_card,completed,674.97,2024-10-16 09:24:12+00,TXN-AB483D7C3330
1038,1038,debit_card,completed,88.00,2025-01-22 22:37:18+00,TXN-3EF530A6CE05
1039,1039,debit_card,completed,179.99,2025-06-10 12:09:08+00,TXN-E4D25712ED42
1040,1040,paypal,completed,989.97,2024-01-27 05:47:52+00,TXN-EE5A9F2A6BE0
1041,1041,debit_card,completed,130.03,2024-02-05 13:01:52+00,TXN-9DBC97406B74
1042,1042,apple_pay,completed,264.97,2025-04-24 04:08:39+00,TXN-7E89CB1C8695
1043,1043,credit_card,completed,449.78,2025-06-21 06:48:39+00,TXN-5E3BC1865D41
1044,1044,paypal,completed,27.99,2024-02-20 13:52:00+00,TXN-B72B6607B5A1
1045,1045,apple_pay,completed,110.98,2024-03-02 12:49:47+00,TXN-BBA7ADF62B72
1046,1046,credit_card,completed,79.49,2024-04-02 21:29:47+00,TXN-7AA880A23779
1047,1047,paypal,completed,129.98,2024-06-01 13:08:26+00,TXN-D515DF3A0E4D
1048,1048,credit_card,completed,179.99,2024-07-31 17:19:26+00,TXN-97F69A184C3B
1049,1049,credit_card,completed,249.98,2025-03-26 15:37:32+00,TXN-E4AF08B55F18
1050,1050,credit_card,refunded,65.98,2025-04-25 02:41:32+00,TXN-711F2613F26D
1051,1051,paypal,completed,189.98,2025-06-05 12:20:32+00,TXN-249FBF7041B9
1052,1052,debit_card,completed,449.98,2024-05-16 08:01:22+00,TXN-D876341144E6
1053,1053,credit_card,completed,747.98,2024-12-10 21:59:36+00,TXN-4D4A484E2CFD
1054,1054,debit_card,completed,131.48,2025-08-09 20:34:47+00,TXN-7D2E060DC1E4
1055,1055,credit_card,completed,70.98,2025-09-19 00:49:47+00,TXN-B67A145E5517
1056,1056,credit_card,completed,40.98,2025-02-18 14:07:16+00,TXN-D1E5A2D17975
1057,1057,credit_card,completed,259.96,2025-02-22 01:02:16+00,TXN-35BDCD65F018
1058,1058,debit_card,completed,25.79,2025-04-20 08:20:16+00,TXN-E732BFC0B297
1059,1059,debit_card,completed,70.93,2025-06-28 10:46:50+00,TXN-C00DF38F5C63
1060,1060,paypal,completed,729.95,2024-10-15 00:55:13+00,TXN-4B05B2836F0E
1061,1061,debit_card,completed,129.99,2024-03-27 01:20:08+00,TXN-2A2F0293C05E
1062,1062,credit_card,completed,292.00,2024-05-11 03:44:08+00,TXN-9D1B80FFAE2B
1063,1063,credit_card,completed,89.49,2024-05-14 09:04:08+00,TXN-06DA6218D017
1064,1064,debit_card,failed,384.95,2024-06-13 11:23:08+00,TXN-BB1B49B43CF0
1065,1065,paypal,completed,158.99,2025-10-15 20:48:40+00,TXN-520ECC1D8664
1066,1066,debit_card,completed,349.98,2025-11-22 07:12:40+00,TXN-A36ADCAD0CD8
1067,1067,credit_card,completed,124.99,2025-08-29 04:35:44+00,TXN-3DFB5FC95F82
1068,1068,credit_card,completed,55.98,2025-05-16 02:54:43+00,TXN-0440605AF909
1069,1069,debit_card,completed,249.97,2024-09-24 17:31:59+00,TXN-C982349E4CB5
1070,1070,credit_card,completed,47.99,2025-04-06 13:29:39+00,TXN-587536AE0581
1071,1071,paypal,refunded,534.96,2025-01-09 09:49:25+00,TXN-72A90D86F55C
1072,1072,debit_card,completed,261.98,2025-07-04 17:32:57+00,TXN-C668E782E508
1073,1073,upi,completed,169.99,2025-04-24 02:23:47+00,TXN-F623C50846DF
1074,1074,credit_card,refunded,254.98,2025-03-26 01:12:29+00,TXN-353EC56E419F
1075,1075,bank_transfer,completed,289.99,2025-05-15 12:35:29+00,TXN-109DB4A81C8A
1076,1076,credit_card,completed,109.98,2025-05-22 21:41:29+00,TXN-EAA0BE81F1E6
1077,1077,debit_card,completed,81.98,2025-05-30 19:14:31+00,TXN-203FD6947F05
1078,1078,credit_card,completed,61.23,2025-07-16 22:37:31+00,TXN-57C952272037
1079,1079,credit_card,completed,731.48,2025-10-10 21:09:48+00,TXN-2C67B4B904DC
1080,1080,credit_card,completed,33.99,2025-11-18 23:25:48+00,TXN-BD2B4BC11B50
1081,1081,apple_pay,refunded,167.98,2025-12-09 01:26:48+00,TXN-EC857B3CF0B3
1082,1082,credit_card,pending,419.47,2024-07-14 10:03:55+00,TXN-4B9F85500B87
1083,1083,paypal,completed,304.95,2024-08-11 16:37:55+00,TXN-E6DB6F003B8F
1084,1084,upi,completed,179.98,2024-01-27 07:24:20+00,TXN-3D8C13364FF4
1085,1085,debit_card,completed,319.98,2024-03-17 09:10:20+00,TXN-30E0C8DE3E94
1086,1086,paypal,completed,224.97,2024-04-07 12:16:20+00,TXN-C9F8BD3DC99F
1087,1087,credit_card,completed,89.99,2025-04-30 12:06:40+00,TXN-76CEDB737B3A
1088,1088,credit_card,completed,396.96,2024-02-25 03:13:57+00,TXN-42102518025A
1089,1089,debit_card,completed,79.99,2024-08-08 03:44:31+00,TXN-C146DBCCE489
1090,1090,paypal,refunded,479.92,2024-08-16 05:10:31+00,TXN-06B7D1C1EB03
1091,1091,credit_card,completed,213.98,2024-09-21 08:36:31+00,TXN-11E32C80D3DA
1092,1092,debit_card,completed,242.98,2024-10-26 13:16:31+00,TXN-606EC1C40F8E
1093,1093,credit_card,completed,359.97,2024-12-03 00:45:31+00,TXN-0CF911640909
1094,1094,paypal,refunded,89.99,2024-12-17 10:14:31+00,TXN-BB7448D056F7
1095,1095,upi,completed,45.94,2025-01-20 21:15:31+00,TXN-1041523C13D7
1096,1096,credit_card,refunded,1399.93,2025-02-11 15:36:43+00,TXN-6E484C821FDE
1097,1097,paypal,completed,289.99,2025-01-03 04:42:57+00,TXN-45B0A9008C12
1098,1098,credit_card,completed,433.22,2024-05-15 10:51:24+00,TXN-D6ECB7F0C5CF
1099,1099,paypal,completed,319.98,2024-06-22 20:51:24+00,TXN-7B487426D84E
1100,1100,credit_card,completed,35.98,2024-02-29 22:14:40+00,TXN-983A6D3B9955
1101,1101,paypal,completed,139.98,2024-04-09 05:10:40+00,TXN-A150DA1CC2E5
1102,1102,paypal,completed,160.38,2024-11-09 17:06:28+00,TXN-0C19AA6114B0
1103,1103,credit_card,completed,256.48,2024-05-12 03:00:02+00,TXN-DBF00E3550E6
1104,1104,credit_card,refunded,37.99,2024-06-29 08:43:02+00,TXN-A86F8F1E5D52
1105,1105,upi,completed,79.99,2025-04-03 20:57:50+00,TXN-3627CF999A9F
1106,1106,bank_transfer,completed,220.96,2025-04-16 06:41:50+00,TXN-1EFDB292F9CB
1107,1107,credit_card,completed,129.99,2025-08-28 18:02:20+00,TXN-EA06C1844125
1108,1108,credit_card,refunded,565.48,2025-08-30 19:38:20+00,TXN-8A50F9F693D1
1109,1109,debit_card,completed,179.97,2025-11-20 00:08:35+00,TXN-FCA4DA0B1AA6
1110,1110,apple_pay,completed,368.98,2025-12-25 05:35:35+00,TXN-5FB9021E764F
1111,1111,apple_pay,completed,69.99,2024-06-01 15:07:10+00,TXN-E26C5F78B2D8
1112,1112,paypal,completed,84.99,2024-07-17 18:38:10+00,TXN-F01639AD5435
1113,1113,paypal,completed,107.99,2024-08-11 02:06:10+00,TXN-6F75D2D81986
1114,1114,credit_card,completed,123.49,2024-07-08 21:04:58+00,TXN-959366224F9D
1115,1115,credit_card,completed,320.47,2024-08-04 22:32:58+00,TXN-E2F553CEC275
1116,1116,debit_card,pending,240.99,2025-04-25 03:05:39+00,TXN-2227E6A57D9E
1117,1117,paypal,completed,75.98,2024-02-01 15:12:08+00,TXN-9CBF1D322822
1118,1118,paypal,completed,509.96,2024-12-08 19:47:10+00,TXN-84A7DCE85B24
1119,1119,debit_card,refunded,99.98,2024-12-25 01:26:10+00,TXN-3608A0F81F44
1120,1120,debit_card,completed,47.99,2025-10-09 23:56:50+00,TXN-BC95E723231A
1121,1121,paypal,completed,65.48,2025-11-20 11:16:50+00,TXN-DA68F0559527
1122,1122,credit_card,completed,338.98,2025-12-23 23:54:50+00,TXN-D4B86C33CD93
1123,1123,credit_card,completed,599.97,2026-01-23 01:13:50+00,TXN-A257B098B826
1124,1124,debit_card,completed,89.99,2025-07-08 18:27:33+00,TXN-63A9BEEACCCD
1125,1125,credit_card,completed,33.99,2025-08-08 19:39:33+00,TXN-46C83D93A6B8
1126,1126,paypal,completed,559.95,2025-08-03 10:04:49+00,TXN-ECC079B222A4
1127,1127,debit_card,completed,80.98,2025-09-02 17:47:49+00,TXN-2B8B5477441F
1128,1128,credit_card,completed,172.80,2024-11-12 15:08:04+00,TXN-DCD75B3540B7
1129,1129,credit_card,completed,33.99,2024-12-30 13:15:16+00,TXN-5B0C7760198E
1130,1130,apple_pay,completed,429.97,2025-02-26 15:59:16+00,TXN-6B002BECD044
1131,1131,upi,completed,37.99,2025-03-09 23:51:16+00,TXN-5B6D8040D882
1132,1132,credit_card,completed,384.96,2024-09-10 23:39:55+00,TXN-E337881450E1
1133,1133,upi,completed,259.97,2024-09-19 10:10:55+00,TXN-965976AC8C18
1134,1134,apple_pay,completed,48.48,2024-09-23 07:55:30+00,TXN-2447AE8B0843
1135,1135,apple_pay,completed,139.48,2025-07-07 00:36:18+00,TXN-2F18BAB87819
1136,1136,apple_pay,completed,234.93,2025-03-27 16:05:37+00,TXN-004166E687E8
1137,1137,debit_card,completed,565.45,2025-07-29 20:08:05+00,TXN-6B9A646984AF
1138,1138,credit_card,completed,68.98,2024-01-17 22:36:09+00,TXN-530BC4C8CFC5
1139,1139,credit_card,completed,80.97,2024-02-14 04:15:09+00,TXN-BAB53D19A12E
1140,1140,paypal,refunded,575.67,2024-04-06 14:17:09+00,TXN-2B940AD3B0C2
1141,1141,debit_card,completed,35.98,2024-04-13 03:12:09+00,TXN-51B4FB70FC0C
1142,1142,paypal,completed,152.99,2025-06-03 01:33:24+00,TXN-0C3F05524724
1143,1143,paypal,completed,33.99,2025-07-07 09:56:24+00,TXN-079D6F075002
1144,1144,credit_card,completed,259.98,2024-08-17 19:04:03+00,TXN-14C9C1D86300
1145,1145,debit_card,completed,55.98,2025-11-05 18:38:53+00,TXN-9CE14ED9B662
1146,1146,apple_pay,completed,405.98,2025-12-18 05:23:53+00,TXN-E4C4A386CC33
1147,1147,credit_card,refunded,99.99,2024-08-11 11:12:15+00,TXN-F93C228AA1A0
1148,1148,apple_pay,completed,94.99,2024-08-25 23:30:12+00,TXN-5B384989F645
1149,1149,credit_card,completed,455.98,2024-08-31 00:54:12+00,TXN-9819AD945B85
1150,1150,credit_card,refunded,179.99,2024-04-10 11:37:40+00,TXN-1F6DD875145C
1151,1151,debit_card,refunded,119.98,2024-05-02 00:32:40+00,TXN-6CDCCAC3A2B9
1152,1152,credit_card,failed,116.99,2024-04-07 16:29:28+00,TXN-1031C2D13537
1153,1153,credit_card,completed,33.99,2024-09-13 16:08:27+00,TXN-443BF60AFFB6
1154,1154,apple_pay,completed,329.99,2025-01-26 09:58:00+00,TXN-2A8525BF3186
1155,1155,credit_card,completed,261.98,2025-03-14 17:02:00+00,TXN-DDC784390FA9
1156,1156,debit_card,completed,149.47,2025-01-03 20:16:46+00,TXN-1291D901E10A
1157,1157,credit_card,completed,75.98,2025-09-20 21:34:24+00,TXN-E273C103891E
1158,1158,credit_card,completed,197.48,2025-02-08 23:15:45+00,TXN-BF1805FEDB93
1159,1159,credit_card,completed,384.97,2025-04-26 04:17:53+00,TXN-9592B1D0B2C7
1160,1160,debit_card,completed,134.98,2025-05-24 21:09:47+00,TXN-6201946FB6B8
1161,1161,credit_card,completed,599.97,2025-06-24 06:34:47+00,TXN-4D31BCA5DF3A
1162,1162,debit_card,failed,271.96,2025-08-22 09:13:47+00,TXN-B44F0D0072AF
1163,1163,credit_card,completed,115.20,2024-02-17 08:23:51+00,TXN-E10E13F37959
1164,1164,paypal,completed,48.48,2024-09-16 11:43:44+00,TXN-16AFDC0C969B
1165,1165,apple_pay,completed,55.71,2025-04-03 04:15:09+00,TXN-C053AED7D92B
1166,1166,credit_card,completed,139.98,2024-08-11 07:26:43+00,TXN-38856A46BD5E
1167,1167,paypal,completed,75.98,2024-10-01 13:44:43+00,TXN-8D645E271473
1168,1168,debit_card,completed,35.98,2024-05-25 09:42:26+00,TXN-6A38AC7C1A64
1169,1169,paypal,completed,31.48,2025-02-06 02:23:16+00,TXN-9750F00D20D8
1170,1170,debit_card,completed,143.69,2025-11-19 15:06:39+00,TXN-09450DC911B7
1171,1171,upi,completed,104.98,2025-02-11 03:39:51+00,TXN-C98B5444B822
1172,1172,credit_card,refunded,308.72,2024-02-19 06:56:27+00,TXN-FE9E181C82E6
1173,1173,apple_pay,completed,159.99,2024-06-11 06:04:39+00,TXN-A2EF76495E29
1174,1174,credit_card,completed,89.99,2024-07-22 14:37:39+00,TXN-14444738D9CD
1175,1175,credit_card,completed,109.99,2024-08-10 22:50:40+00,TXN-43522446B7A7
1176,1176,paypal,completed,37.99,2024-08-13 08:54:40+00,TXN-704A1CA228EA
1177,1177,credit_card,completed,152.19,2024-10-07 12:02:40+00,TXN-04D450AF301F
1178,1178,credit_card,completed,89.99,2024-08-06 00:38:38+00,TXN-EE46E7F02AA6
1179,1179,upi,completed,334.97,2025-03-07 10:33:15+00,TXN-230FC9DD6276
1180,1180,debit_card,completed,154.98,2025-03-24 20:34:15+00,TXN-93E4118978E0
1181,1181,paypal,completed,79.99,2024-03-14 08:18:07+00,TXN-D26FDEEC6596
1182,1182,paypal,refunded,219.29,2024-04-05 14:00:07+00,TXN-845B2D4DD19B
1183,1183,paypal,completed,854.95,2024-04-30 19:36:07+00,TXN-7B42DA692F29
1184,1184,paypal,completed,32.59,2024-09-22 15:24:09+00,TXN-62BE6B3668EF
1185,1185,credit_card,completed,31.19,2024-09-07 19:30:13+00,TXN-B08AA0D75AE9
1186,1186,credit_card,completed,599.97,2025-07-03 00:19:42+00,TXN-F29FB679F0DB
1187,1187,credit_card,completed,55.98,2025-01-21 14:35:17+00,TXN-4885EF793E36
1188,1188,upi,completed,33.99,2025-10-06 11:11:25+00,TXN-A8B79FABD2CC
1189,1189,credit_card,completed,179.98,2025-04-17 08:30:17+00,TXN-36F2FDA33E91
1190,1190,apple_pay,completed,37.99,2025-05-30 11:47:17+00,TXN-8CC49328A12D
1191,1191,debit_card,completed,50.98,2025-10-05 19:44:18+00,TXN-9DEDF77B6882
1192,1192,credit_card,completed,55.98,2025-11-09 02:26:18+00,TXN-5CF5EC1FE1D6
1193,1193,credit_card,completed,339.98,2025-12-13 04:13:18+00,TXN-CB1C50242876
1194,1194,credit_card,completed,96.00,2024-03-06 03:45:24+00,TXN-10177B6E2F66
1195,1195,debit_card,completed,219.84,2024-12-26 11:24:55+00,TXN-7B917A4A8906
1196,1196,debit_card,completed,124.99,2025-02-06 20:31:55+00,TXN-E79F0B402A75
1197,1197,credit_card,completed,159.99,2025-06-04 12:09:47+00,TXN-E566A0DFA42A
1198,1198,debit_card,completed,33.19,2024-12-25 09:39:18+00,TXN-312AAC4A356A
1199,1199,upi,completed,452.96,2024-09-15 12:40:33+00,TXN-65902E0F2061
1200,1200,credit_card,completed,518.73,2024-11-04 16:55:33+00,TXN-7766337AABDE
1201,1201,bank_transfer,refunded,116.99,2024-11-10 10:10:09+00,TXN-8FEA397F4BCE
1202,1202,credit_card,completed,70.48,2024-10-06 20:24:19+00,TXN-FD75D14B027D
1203,1203,upi,completed,427.99,2024-10-10 06:29:19+00,TXN-593E8F9B7A20
1204,1204,credit_card,completed,70.98,2024-11-24 00:08:50+00,TXN-F1284F1CAE45
1205,1205,paypal,completed,61.99,2025-01-05 07:11:50+00,TXN-B33D73DA78E5
1206,1206,apple_pay,completed,279.98,2025-03-02 09:22:50+00,TXN-442EEF3550E3
1207,1207,credit_card,completed,92.99,2025-03-11 12:35:50+00,TXN-2E08D4485FFD
1208,1208,debit_card,completed,179.99,2025-04-02 22:26:50+00,TXN-31BC8C91CD02
1209,1209,credit_card,completed,99.98,2025-05-04 02:55:50+00,TXN-B8896B67B963
1210,1210,debit_card,completed,159.99,2024-11-07 06:04:17+00,TXN-3813C75A21B1
1211,1211,credit_card,completed,219.93,2024-01-14 23:39:52+00,TXN-30DA6915678E
1212,1212,credit_card,completed,80.99,2025-06-24 17:59:07+00,TXN-45AC053BA9BE
1213,1213,credit_card,completed,50.98,2024-05-31 17:41:45+00,TXN-9E1918920B09
1214,1214,debit_card,completed,427.99,2024-07-15 02:19:45+00,TXN-0C27D44E8BE0
1215,1215,debit_card,refunded,249.99,2024-08-14 03:57:45+00,TXN-E627CD04B333
1216,1216,debit_card,refunded,45.94,2024-10-07 15:22:45+00,TXN-477CA2397057
1217,1217,credit_card,completed,298.70,2024-10-14 04:03:45+00,TXN-5D32D8490A64
1218,1218,debit_card,refunded,199.98,2024-11-02 12:21:45+00,TXN-5D3E9C12337A
1219,1219,upi,completed,869.97,2025-03-04 22:20:37+00,TXN-C8D0C74B26F9
1220,1220,apple_pay,completed,238.73,2025-06-27 22:24:07+00,TXN-E67F9FB54D88
1221,1221,apple_pay,pending,169.99,2024-03-19 01:55:34+00,TXN-3A964FCDD033
1222,1222,credit_card,completed,35.98,2024-04-17 10:12:34+00,TXN-FC2CF7811092
1223,1223,debit_card,completed,369.97,2024-05-03 16:27:34+00,TXN-C0B76D6C782E
1224,1224,credit_card,completed,709.94,2024-06-16 00:42:34+00,TXN-A136ED40AAB9
1225,1225,debit_card,completed,128.95,2024-08-10 10:51:34+00,TXN-083C2C4383C1
1226,1226,credit_card,completed,119.99,2024-10-01 13:48:34+00,TXN-908C5A5761EC
1227,1227,credit_card,completed,399.99,2024-01-17 03:09:01+00,TXN-0A5D19F0F0B4
1228,1228,debit_card,completed,60.98,2024-03-07 08:34:01+00,TXN-08C2F3A74695
1229,1229,upi,completed,694.43,2024-03-24 14:16:01+00,TXN-2113EFB6431E
1230,1230,upi,completed,199.99,2025-09-23 09:02:33+00,TXN-27D1441E912D
1231,1231,apple_pay,completed,94.99,2025-11-04 18:07:33+00,TXN-7C718D080CE5
1232,1232,paypal,completed,112.49,2025-05-13 13:03:11+00,TXN-F456391165C1
1233,1233,credit_card,completed,181.97,2024-04-23 04:47:15+00,TXN-8B7BF7D5152F
1234,1234,apple_pay,completed,431.97,2024-01-25 09:54:47+00,TXN-7C5427306805
1235,1235,paypal,completed,167.80,2024-01-27 14:03:47+00,TXN-73EB57056C3B
1236,1236,credit_card,completed,35.98,2024-02-09 21:59:47+00,TXN-4B61EBAB4098
1237,1237,paypal,completed,417.12,2024-03-09 03:15:47+00,TXN-C762584A2413
1238,1238,credit_card,completed,419.96,2024-04-13 04:35:47+00,TXN-FB2F55494DDE
1239,1239,credit_card,completed,89.99,2024-05-18 15:25:52+00,TXN-61EF59E69BA9
1240,1240,apple_pay,completed,168.00,2025-04-10 08:04:47+00,TXN-FA381D131E65
1241,1241,credit_card,completed,456.94,2025-06-05 18:24:47+00,TXN-1F707B686AEC
1242,1242,credit_card,completed,137.99,2025-07-30 19:34:59+00,TXN-228AAFDFDDB4
1243,1243,credit_card,completed,84.00,2025-01-14 09:54:46+00,TXN-59CE3ACBF60D
