order_item_id,order_id,product_id,quantity,unit_price,cost_price,item_discount
2023,1222,37,1,29.99,8.50,0.00
2024,1223,4,1,69.99,22.00,0.00
2025,1223,20,1,99.99,35.00,0.00
2026,1223,38,1,199.99,78.00,0.00
2027,1224,20,1,99.99,35.00,0.00
2028,1224,28,1,329.99,140.00,0.00
2029,1224,10,2,79.99,32.00,0.00
2030,1224,18,2,59.99,20.00,0.00
2031,1225,25,1,39.95,14.00,5.99
2032,1225,36,1,94.99,34.00,0.00
2033,1226,3,1,119.99,48.00,0.00
2034,1227,2,1,399.99,210.00,0.00
2035,1228,29,1,54.99,18.00,0.00
2036,1229,26,1,24.99,6.50,0.00
2037,1229,38,2,199.99,78.00,10.00
2038,1229,10,1,79.99,32.00,0.00
2039,1229,24,3,69.99,25.00,10.50
2040,1230,38,1,199.99,78.00,0.00
2041,1231,36,1,94.99,34.00,0.00
2042,1232,13,1,124.99,42.00,0.00
2043,1233,27,1,32.00,11.00,0.00
2044,1233,5,1,49.99,16.00,0.00
2045,1233,9,1,34.99,12.00,0.00
2046,1233,34,1,64.99,22.00,0.00
2047,1234,28,1,329.99,140.00,0.00
2048,1234,16,2,74.99,26.00,0.00
2049,1235,15,3,28.00,8.50,4.20
2050,1235,12,1,88.00,30.00,0.00
2051,1236,37,1,29.99,8.50,0.00
2052,1237,16,2,74.99,26.00,0.00
2053,1237,28,1,329.99,140.00,16.50
2054,1238,21,2,129.99,45.00,0.00
2055,1238,23,1,89.99,32.00,0.00
2056,1238,4,1,69.99,22.00,0.00
2057,1239,8,1,89.99,38.00,0.00
2058,1240,32,2,42.00,12.00,0.00
2059,1240,30,3,28.00,7.00,0.00
2060,1241,10,1,79.99,32.00,8.00
2061,1241,17,1,159.99,55.00,0.00
2062,1241,29,3,54.99,18.00,0.00
2063,1241,18,1,59.99,20.00,0.00
2064,1242,11,1,69.99,28.00,0.00
2065,1242,14,1,68.00,24.00,0.00
2066,1243,15,3,28.00,8.50,0.00
2067,1244,15,3,28.00,8.50,0.00
2068,1244,28,1,329.99,140.00,0.00
2069,1245,28,2,329.99,140.00,0.00
2070,1246,6,1,49.99,18.50,0.00
2071,1246,3,2,119.99,48.00,0.00
2072,1246,33,1,289.99,115.00,0.00
2073,1246,8,1,89.99,38.00,4.50
2074,1247,18,1,59.99,20.00,0.00
2075,1247,13,1,124.99,42.00,0.00
2076,1247,30,1,28.00,7.00,0.00
2077,1248,20,1,99.99,35.00,0.00
2078,1248,1,1,179.99,75.00,0.00
2079,1249,19,1,169.99,62.00,25.50
2080,1249,22,1,99.99,38.00,0.00
2081,1250,23,1,89.99,32.00,0.00
2082,1251,11,1,69.99,28.00,0.00
2083,1252,20,2,99.99,35.00,0.00
2084,1252,32,1,42.00,12.00,0.00
2085,1252,26,1,24.99,6.50,1.25
2086,1252,12,2,88.00,30.00,0.00
2087,1253,15,1,28.00,8.50,0.00
2088,1254,28,2,329.99,140.00,49.50
2089,1254,5,3,49.99,16.00,0.00
2090,1254,20,3,99.99,35.00,0.00
2091,1255,21,1,129.99,45.00,0.00
2092,1256,10,1,79.99,32.00,0.00
2093,1257,14,1,68.00,24.00,0.00
2094,1258,32,1,42.00,12.00,0.00
2095,1259,7,1,249.99,110.00,0.00
2096,1260,10,1,79.99,32.00,0.00
2097,1260,33,2,289.99,115.00,0.00
2098,1261,31,1,22.00,5.50,0.00
2099,1261,16,1,74.99,26.00,0.00
2100,1262,3,1,119.99,48.00,0.00
2101,1263,38,1,199.99,78.00,0.00
2102,1264,24,1,69.99,25.00,0.00
2103,1264,33,1,289.99,115.00,0.00
2104,1264,21,1,129.99,45.00,0.00
2105,1264,29,1,54.99,18.00,0.00
2106,1265,4,1,69.99,22.00,10.50
2107,1265,29,2,54.99,18.00,0.00
2108,1266,14,1,68.00,24.00,0.00
2109,1267,38,1,199.99,78.00,30.00
2110,1268,26,1,24.99,6.50,0.00
2111,1268,21,1,129.99,45.00,0.00
2112,1268,13,2,124.99,42.00,0.00
2113,1269,32,1,42.00,12.00,0.00
2114,1270,27,1,32.00,11.00,0.00
2115,1271,10,1,79.99,32.00,0.00
2116,1272,19,1,169.99,62.00,0.00
2117,1273,35,1,29.99,9.00,0.00
2118,1274,27,1,32.00,11.00,0.00
2119,1274,3,1,119.99,48.00,0.00
2120,1275,29,1,54.99,18.00,0.00
2121,1276,5,3,49.99,16.00,0.00
2122,1277,11,1,69.99,28.00,0.00
2123,1277,8,1,89.99,38.00,0.00
2124,1278,31,1,22.00,5.50,0.00
2125,1279,12,2,88.00,30.00,0.00
2126,1279,30,1,28.00,7.00,0.00
2127,1280,34,2,64.99,22.00,0.00
2128,1281,27,1,32.00,11.00,0.00
2129,1282,17,1,159.99,55.00,0.00
2130,1282,29,2,54.99,18.00,0.00
2131,1282,10,1,79.99,32.00,0.00
2132,1283,31,1,22.00,5.50,0.00
2133,1284,5,1,49.99,16.00,5.00
2134,1284,25,1,39.95,14.00,0.00
2135,1284,17,1,159.99,55.00,0.00
2136,1285,31,3,22.00,5.50,0.00
2137,1286,24,3,69.99,25.00,0.00
2138,1286,16,1,74.99,26.00,0.00
2139,1287,8,1,89.99,38.00,0.00
2140,1287,31,1,22.00,5.50,0.00
2141,1287,1,2,179.99,75.00,0.00
2142,1288,29,1,54.99,18.00,0.00
2143,1288,25,2,39.95,14.00,0.00
2144,1289,32,1,42.00,12.00,2.10
2145,1289,36,1,94.99,34.00,9.50
2146,1290,31,1,22.00,5.50,0.00
2147,1290,18,2,59.99,20.00,0.00
2148,1290,30,1,28.00,7.00,0.00
2149,1291,10,1,79.99,32.00,0.00
2150,1292,23,2,89.99,32.00,0.00
2151,1293,16,2,74.99,26.00,0.00
2152,1293,30,1,28.00,7.00,0.00
2153,1293,15,2,28.00,8.50,0.00
2154,1293,29,1,54.99,18.00,8.25
2155,1294,3,2,119.99,48.00,0.00
2156,1295,11,1,69.99,28.00,7.00
2157,1296,4,2,69.99,22.00,0.00
2158,1297,11,1,69.99,28.00,0.00
2159,1297,5,1,49.99,16.00,0.00
2160,1298,3,2,119.99,48.00,12.00
2161,1299,11,2,69.99,28.00,0.00
2162,1300,19,1,169.99,62.00,0.00
2163,1300,31,1,22.00,5.50,0.00
2164,1300,17,1,159.99,55.00,0.00
2165,1301,6,1,49.99,18.50,0.00
2166,1302,30,1,28.00,7.00,0.00
2167,1303,5,1,49.99,16.00,7.50
2168,1303,16,2,74.99,26.00,11.25
2169,1304,30,1,28.00,7.00,0.00
2170,1305,23,1,89.99,32.00,0.00
2171,1306,30,1,28.00,7.00,0.00
2172,1306,2,2,399.99,210.00,0.00
2173,1306,27,1,32.00,11.00,4.80
2174,1306,22,1,99.99,38.00,0.00
2175,1307,23,1,89.99,32.00,0.00
2176,1308,35,1,29.99,9.00,0.00
2177,1308,4,2,69.99,22.00,0.00
2178,1308,26,2,24.99,6.50,0.00
2179,1309,36,1,94.99,34.00,0.00
2180,1310,21,1,129.99,45.00,0.00
2181,1310,18,1,59.99,20.00,0.00
2182,1310,25,1,39.95,14.00,0.00
2183,1311,11,2,69.99,28.00,0.00
2184,1311,35,2,29.99,9.00,0.00
2185,1311,36,1,94.99,34.00,0.00
2186,1312,28,2,329.99,140.00,0.00
2187,1313,29,1,54.99,18.00,0.00
2188,1313,6,1,49.99,18.50,0.00
2189,1313,1,1,179.99,75.00,0.00
2190,1314,9,2,34.99,12.00,0.00
2191,1315,38,1,199.99,78.00,10.00
2192,1316,11,2,69.99,28.00,10.50
2193,1317,36,1,94.99,34.00,0.00
2194,1318,34,1,64.99,22.00,0.00
2195,1319,28,1,329.99,140.00,0.00
2196,1320,29,1,54.99,18.00,0.00
2197,1321,18,1,59.99,20.00,6.00
2198,1321,11,1,69.99,28.00,0.00
2199,1322,8,1,89.99,38.00,0.00
2200,1323,36,1,94.99,34.00,4.75
2201,1323,5,1,49.99,16.00,0.00
2202,1323,3,1,119.99,48.00,0.00
2203,1324,24,1,69.99,25.00,0.00
2204,1324,30,2,28.00,7.00,0.00
2205,1325,16,1,74.99,26.00,0.00
2206,1326,19,1,169.99,62.00,0.00
2207,1326,5,1,49.99,16.00,7.50
2208,1326,36,2,94.99,34.00,4.75
2209,1326,15,2,28.00,8.50,0.00
2210,1327,12,1,88.00,30.00,0.00
2211,1327,6,1,49.99,18.50,0.00
2212,1328,13,1,124.99,42.00,6.25
2213,1328,24,1,69.99,25.00,0.00
2214,1328,16,3,74.99,26.00,11.25
2215,1328,12,1,88.00,30.00,0.00
2216,1329,24,1,69.99,25.00,0.00
2217,1329,11,1,69.99,28.00,0.00
2218,1329,23,1,89.99,32.00,0.00
2219,1330,8,1,89.99,38.00,0.00
2220,1330,14,1,68.00,24.00,3.40
2221,1330,20,1,99.99,35.00,0.00
2222,1330,15,1,28.00,8.50,0.00
2223,1331,15,1,28.00,8.50,0.00
2224,1332,38,1,199.99,78.00,10.00
2225,1332,3,1,119.99,48.00,0.00
2226,1333,6,1,49.99,18.50,0.00
2227,1333,1,1,179.99,75.00,27.00
2228,1333,14,2,68.00,24.00,0.00
2229,1334,32,1,42.00,12.00,0.00
2230,1335,14,1,68.00,24.00,0.00
2231,1335,8,1,89.99,38.00,0.00
2232,1336,37,1,29.99,8.50,0.00
2233,1336,25,1,39.95,14.00,0.00
2234,1336,14,1,68.00,24.00,0.00
2235,1336,4,1,69.99,22.00,0.00
2236,1337,2,1,399.99,210.00,0.00
2237,1337,38,1,199.99,78.00,20.00
2238,1338,36,1,94.99,34.00,0.00
2239,1338,13,1,124.99,42.00,0.00
2240,1339,22,1,99.99,38.00,0.00
2241,1339,18,1,59.99,20.00,0.00
2242,1340,16,1,74.99,26.00,0.00
2243,1340,28,1,329.99,140.00,0.00
2244,1341,27,1,32.00,11.00,0.00
2245,1341,17,1,159.99,55.00,0.00
2246,1342,26,1,24.99,6.50,0.00
2247,1343,7,1,249.99,110.00,0.00
2248,1344,35,1,29.99,9.00,3.00
2249,1345,18,1,59.99,20.00,0.00
2250,1346,15,1,28.00,8.50,0.00
2251,1346,32,2,42.00,12.00,0.00
2252,1347,27,2,32.00,11.00,1.60
2253,1348,10,3,79.99,32.00,0.00
2254,1349,29,1,54.99,18.00,0.00
2255,1349,14,2,68.00,24.00,10.20
2256,1349,25,1,39.95,14.00,0.00
2257,1349,34,1,64.99,22.00,0.00
2258,1350,8,1,89.99,38.00,0.00
2259,1351,31,2,22.00,5.50,3.30
2260,1352,23,1,89.99,32.00,0.00
2261,1352,17,1,159.99,55.00,0.00
2262,1353,9,1,34.99,12.00,1.75
2263,1353,31,1,22.00,5.50,0.00
2264,1353,22,1,99.99,38.00,0.00
2265,1354,21,1,129.99,45.00,0.00
2266,1354,38,1,199.99,78.00,0.00
2267,1355,7,1,249.99,110.00,0.00
2268,1355,9,1,34.99,12.00,0.00
2269,1356,19,1,169.99,62.00,0.00
2270,1357,14,1,68.00,24.00,0.00
2271,1358,4,1,69.99,22.00,0.00
2272,1358,9,1,34.99,12.00,0.00
2273,1359,30,2,28.00,7.00,0.00
2274,1359,3,2,119.99,48.00,0.00
2275,1359,34,1,64.99,22.00,0.00
2276,1360,20,2,99.99,35.00,0.00
2277,1361,31,3,22.00,5.50,0.00
2278,1362,12,1,88.00,30.00,4.40
2279,1363,38,1,199.99,78.00,0.00
2280,1363,4,1,69.99,22.00,10.50
2281,1364,20,1,99.99,35.00,0.00
2282,1365,38,1,199.99,78.00,0.00
2283,1365,2,1,399.99,210.00,60.00
2284,1365,29,1,54.99,18.00,0.00
2285,1366,33,1,289.99,115.00,0.00
2286,1366,16,1,74.99,26.00,0.00
2287,1367,19,1,169.99,62.00,0.00
2288,1367,18,1,59.99,20.00,0.00
2289,1367,22,1,99.99,38.00,15.00
2290,1368,3,1,119.99,48.00,6.00
2291,1368,13,1,124.99,42.00,0.00
2292,1368,20,1,99.99,35.00,0.00
2293,1369,30,1,28.00,7.00,4.20
2294,1369,17,1,159.99,55.00,0.00
2295,1369,3,1,119.99,48.00,0.00
2296,1369,25,1,39.95,14.00,4.00
2297,1370,27,1,32.00,11.00,0.00
2298,1370,14,1,68.00,24.00,0.00
2299,1371,30,1,28.00,7.00,0.00
2300,1372,4,1,69.99,22.00,0.00
2301,1372,1,1,179.99,75.00,0.00
2302,1373,8,1,89.99,38.00,0.00
2303,1374,32,2,42.00,12.00,0.00
2304,1375,37,1,29.99,8.50,0.00
2305,1375,25,1,39.95,14.00,0.00
2306,1375,35,2,29.99,9.00,0.00
2307,1376,29,1,54.99,18.00,0.00
2308,1376,13,1,124.99,42.00,0.00
2309,1377,30,2,28.00,7.00,0.00
2310,1377,34,1,64.99,22.00,0.00
2311,1378,6,1,49.99,18.50,5.00
2312,1378,2,1,399.99,210.00,0.00
2313,1379,6,2,49.99,18.50,0.00
2314,1380,7,1,249.99,110.00,0.00
2315,1381,19,1,169.99,62.00,0.00
2316,1382,10,1,79.99,32.00,0.00
2317,1383,12,2,88.00,30.00,0.00
2318,1383,11,2,69.99,28.00,0.00
2319,1384,2,1,399.99,210.00,0.00
2320,1385,18,1,59.99,20.00,0.00
2321,1385,6,1,49.99,18.50,0.00
2322,1386,24,1,69.99,25.00,0.00
2323,1386,36,2,94.99,34.00,0.00
2324,1387,15,1,28.00,8.50,0.00
2325,1387,35,1,29.99,9.00,0.00
2326,1388,6,1,49.99,18.50,0.00
2327,1389,16,3,74.99,26.00,0.00
2328,1390,11,1,69.99,28.00,3.50
2329,1391,20,1,99.99,35.00,0.00
2330,1391,15,1,28.00,8.50,0.00
2331,1391,23,1,89.99,32.00,9.00
2332,1392,27,1,32.00,11.00,0.00
2333,1392,19,1,169.99,62.00,17.00
2334,1392,25,1,39.95,14.00,0.00
2335,1393,22,1,99.99,38.00,0.00
2336,1394,3,1,119.99,48.00,0.00
2337,1394,20,1,99.99,35.00,0.00
2338,1395,2,1,399.99,210.00,0.00
2339,1395,11,1,69.99,28.00,0.00
2340,1396,35,1,29.99,9.00,0.00
2341,1397,24,1,69.99,25.00,0.00
2342,1397,3,1,119.99,48.00,0.00
2343,1397,23,1,89.99,32.00,0.00
2344,1398,11,1,69.99,28.00,0.00
2345,1398,36,1,94.99,34.00,0.00
2346,1398,24,1,69.99,25.00,0.00
2347,1399,5,1,49.99,16.00,0.00
2348,1399,31,1,22.00,5.50,0.00
2349,1399,32,1,42.00,12.00,4.20
2350,1400,38,1,199.99,78.00,0.00
2351,1400,24,1,69.99,25.00,7.00
2352,1400,5,1,49.99,16.00,0.00
2353,1400,28,1,329.99,140.00,0.00
2354,1401,12,1,88.00,30.00,0.00
2355,1402,19,2,169.99,62.00,0.00
2356,1403,37,2,29.99,8.50,3.00
2357,1403,26,1,24.99,6.50,0.00
2358,1404,17,2,159.99,55.00,0.00
2359,1404,27,1,32.00,11.00,0.00
2360,1405,22,2,99.99,38.00,0.00
2361,1406,35,2,29.99,9.00,0.00
2362,1407,13,1,124.99,42.00,0.00
2363,1408,34,3,64.99,22.00,0.00
2364,1409,29,1,54.99,18.00,0.00
2365,1409,25,1,39.95,14.00,0.00
2366,1410,27,1,32.00,11.00,3.20
2367,1410,31,1,22.00,5.50,0.00
2368,1411,18,1,59.99,20.00,0.00
2369,1412,20,1,99.99,35.00,5.00
2370,1412,25,1,39.95,14.00,0.00
2371,1412,5,1,49.99,16.00,0.00
2372,1413,15,1,28.00,8.50,1.40
2373,1414,2,2,399.99,210.00,0.00
2374,1415,28,1,329.99,140.00,0.00
2375,1415,34,1,64.99,22.00,0.00
2376,1415,10,1,79.99,32.00,0.00
2377,1416,30,1,28.00,7.00,0.00
2378,1417,20,1,99.99,35.00,0.00
2379,1418,13,1,124.99,42.00,0.00
2380,1418,21,3,129.99,45.00,0.00
2381,1419,17,1,159.99,55.00,0.00
2382,1420,31,1,22.00,5.50,1.10
2383,1421,19,1,169.99,62.00,0.00
2384,1422,23,1,89.99,32.00,0.00
2385,1422,30,1,28.00,7.00,0.00
2386,1422,20,2,99.99,35.00,5.00
2387,1423,20,1,99.99,35.00,0.00
2388,1423,15,1,28.00,8.50,0.00
2389,1424,31,1,22.00,5.50,3.30
2390,1425,19,1,169.99,62.00,8.50
2391,1426,34,1,64.99,22.00,0.00
2392,1426,14,1,68.00,24.00,0.00
2393,1426,26,1,24.99,6.50,0.00
2394,1427,9,1,34.99,12.00,0.00
2395,1427,11,2,69.99,28.00,0.00
2396,1427,36,1,94.99,34.00,0.00
2397,1427,10,2,79.99,32.00,0.00
2398,1428,14,1,68.00,24.00,0.00
2399,1429,26,1,24.99,6.50,0.00
2400,1429,3,1,119.99,48.00,0.00
2401,1429,18,1,59.99,20.00,0.00
2402,1430,28,1,329.99,140.00,0.00
2403,1430,23,1,89.99,32.00,9.00
2404,1431,34,1,64.99,22.00,0.00
2405,1432,11,1,69.99,28.00,0.00
2406,1432,5,2,49.99,16.00,0.00
2407,1432,16,2,74.99,26.00,0.00
2408,1433,37,1,29.99,8.50,0.00
2409,1434,36,1,94.99,34.00,0.00
2410,1435,2,1,399.99,210.00,20.00
2411,1436,5,3,49.99,16.00,0.00
2412,1436,17,1,159.99,55.00,0.00
2413,1437,37,3,29.99,8.50,0.00
2414,1438,3,1,119.99,48.00,0.00
2415,1439,31,1,22.00,5.50,0.00
2416,1439,7,1,249.99,110.00,0.00
2417,1439,24,2,69.99,25.00,0.00
2418,1440,38,1,199.99,78.00,0.00
2419,1441,34,1,64.99,22.00,0.00
2420,1441,22,1,99.99,38.00,0.00
2421,1441,31,2,22.00,5.50,0.00
2422,1442,28,2,329.99,140.00,0.00
2423,1442,23,1,89.99,32.00,0.00
2424,1442,26,1,24.99,6.50,0.00
2425,1443,17,1,159.99,55.00,8.00
2426,1443,21,2,129.99,45.00,0.00
2427,1443,3,1,119.99,48.00,0.00
2428,1444,2,1,399.99,210.00,0.00
2429,1445,35,1,29.99,9.00,0.00
2430,1446,4,3,69.99,22.00,0.00
2431,1447,3,2,119.99,48.00,0.00
2432,1448,30,1,28.00,7.00,0.00
2433,1448,18,2,59.99,20.00,0.00
2434,1448,28,2,329.99,140.00,0.00
2435,1449,31,1,22.00,5.50,0.00
2436,1449,17,2,159.99,55.00,0.00
2437,1450,32,1,42.00,12.00,0.00
2438,1451,30,1,28.00,7.00,0.00
2439,1452,29,1,54.99,18.00,0.00
2440,1452,24,1,69.99,25.00,0.00
2441,1452,18,1,59.99,20.00,0.00
2442,1453,28,2,329.99,140.00,16.50
2443,1454,37,1,29.99,8.50,0.00
2444,1454,8,1,89.99,38.00,0.00
2445,1454,9,1,34.99,12.00,0.00
2446,1455,33,2,289.99,115.00,43.50
2447,1456,32,1,42.00,12.00,0.00
2448,1457,34,2,64.99,22.00,0.00
2449,1458,29,1,54.99,18.00,0.00
2450,1459,34,1,64.99,22.00,0.00
2451,1460,13,3,124.99,42.00,0.00
2452,1461,4,1,69.99,22.00,0.00
2453,1461,8,2,89.99,38.00,0.00
2454,1462,11,1,69.99,28.00,0.00
2455,1462,16,1,74.99,26.00,0.00
2456,1463,14,1,68.00,24.00,10.20
2457,1463,11,1,69.99,28.00,0.00
2458,1464,9,1,34.99,12.00,5.25
2459,1464,4,1,69.99,22.00,0.00
2460,1464,20,3,99.99,35.00,0.00
2461,1465,14,1,68.00,24.00,0.00
2462,1466,35,1,29.99,9.00,0.00
2463,1466,11,2,69.99,28.00,0.00
2464,1466,32,1,42.00,12.00,0.00
2465,1467,6,2,49.99,18.50,0.00
2466,1467,22,1,99.99,38.00,0.00
2467,1468,22,1,99.99,38.00,0.00
2468,1469,17,1,159.99,55.00,0.00
2469,1469,19,1,169.99,62.00,0.00
2470,1470,33,1,289.99,115.00,0.00
2471,1470,5,1,49.99,16.00,0.00
2472,1470,4,2,69.99,22.00,0.00
2473,1471,33,1,289.99,115.00,0.00
2474,1472,37,2,29.99,8.50,0.00
2475,1472,27,2,32.00,11.00,3.20
2476,1472,30,1,28.00,7.00,0.00
2477,1473,11,1,69.99,28.00,0.00
2478,1473,29,2,54.99,18.00,0.00
2479,1473,28,1,329.99,140.00,0.00
2480,1474,4,3,69.99,22.00,0.00
2481,1474,22,1,99.99,38.00,0.00
2482,1474,19,1,169.99,62.00,0.00
2483,1475,24,2,69.99,25.00,0.00
2484,1476,1,1,179.99,75.00,0.00
2485,1477,36,2,94.99,34.00,14.25
2486,1477,21,1,129.99,45.00,0.00
2487,1478,27,1,32.00,11.00,0.00
2488,1478,3,1,119.99,48.00,0.00
2489,1478,34,1,64.99,22.00,0.00
2490,1479,11,1,69.99,28.00,10.50
2491,1480,1,1,179.99,75.00,0.00
2492,1481,29,1,54.99,18.00,0.00
2493,1482,1,1,179.99,75.00,0.00
2494,1483,27,1,32.00,11.00,0.00
2495,1484,36,1,94.99,34.00,0.00
2496,1485,21,1,129.99,45.00,0.00
2497,1486,37,2,29.99,8.50,0.00
2498,1486,25,1,39.95,14.00,0.00
2499,1486,18,2,59.99,20.00,3.00
2500,1487,32,1,42.00,12.00,0.00
2501,1488,14,1,68.00,24.00,0.00
2502,1488,33,1,289.99,115.00,0.00
2503,1489,21,1,129.99,45.00,0.00
2504,1489,29,1,54.99,18.00,0.00
2505,1490,31,1,22.00,5.50,0.00
2506,1490,28,1,329.99,140.00,0.00
2507,1490,17,2,159.99,55.00,0.00
2508,1491,30,1,28.00,7.00,0.00
2509,1492,35,1,29.99,9.00,0.00
2510,1493,14,1,68.00,24.00,3.40
2511,1494,34,1,64.99,22.00,0.00
2512,1494,18,1,59.99,20.00,0.00
2513,1495,12,1,88.00,30.00,0.00
2514,1496,28,1,329.99,140.00,0.00
2515,1497,19,1,169.99,62.00,0.00
2516,1498,13,1,124.99,42.00,0.00
2517,1499,30,2,28.00,7.00,0.00
2518,1500,23,1,89.99,32.00,0.00
2519,1500,28,1,329.99,140.00,0.00
2520,1500,36,1,94.99,34.00,4.75
2521,1501,13,1,124.99,42.00,0.00
2522,1502,27,2,32.00,11.00,0.00
2523,1502,22,1,99.99,38.00,0.00
2524,1502,31,2,22.00,5.50,0.00
2525,1503,20,1,99.99,35.00,10.00
2526,1504,24,1,69.99,25.00,0.00
2527,1504,20,1,99.99,35.00,0.00
2528,1505,1,1,179.99,75.00,9.00
2529,1505,18,1,59.99,20.00,0.00
2530,1506,35,1,29.99,9.00,0.00
2531,1507,5,3,49.99,16.00,0.00
2532,1508,5,1,49.99,16.00,0.00
2533,1508,32,1,42.00,12.00,0.00
2534,1509,22,1,99.99,38.00,0.00
2535,1509,37,1,29.99,8.50,0.00
2536,1510,21,1,129.99,45.00,0.00
2537,1511,5,1,49.99,16.00,0.00
2538,1511,8,2,89.99,38.00,0.00
2539,1512,37,1,29.99,8.50,0.00
2540,1513,34,2,64.99,22.00,0.00
2541,1513,30,1,28.00,7.00,0.00
2542,1513,32,1,42.00,12.00,0.00
2543,1514,37,1,29.99,8.50,0.00
2544,1515,30,2,28.00,7.00,0.00
2545,1515,19,1,169.99,62.00,17.00
2546,1515,34,1,64.99,22.00,0.00
2547,1516,8,1,89.99,38.00,0.00
2548,1517,24,1,69.99,25.00,0.00
2549,1518,17,1,159.99,55.00,16.00
2550,1518,28,2,329.99,140.00,16.50
2551,1519,31,1,22.00,5.50,0.00
2552,1519,36,1,94.99,34.00,14.25
2553,1520,33,1,289.99,115.00,0.00
2554,1521,11,1,69.99,28.00,0.00
2555,1521,9,1,34.99,12.00,0.00
2556,1522,37,1,29.99,8.50,0.00
2557,1522,6,2,49.99,18.50,0.00
2558,1523,30,1,28.00,7.00,0.00
2559,1523,11,1,69.99,28.00,0.00
2560,1523,4,1,69.99,22.00,0.00
2561,1524,25,2,39.95,14.00,0.00
2562,1525,7,1,249.99,110.00,0.00
2563,1526,1,1,179.99,75.00,0.00
2564,1527,14,2,68.00,24.00,0.00
2565,1527,10,1,79.99,32.00,0.00
2566,1528,13,1,124.99,42.00,0.00
2567,1529,25,1,39.95,14.00,0.00
2568,1529,12,2,88.00,30.00,0.00
2569,1530,11,1,69.99,28.00,0.00
2570,1530,10,1,79.99,32.00,0.00
2571,1531,17,1,159.99,55.00,8.00
2572,1531,31,2,22.00,5.50,0.00
2573,1531,4,1,69.99,22.00,0.00
2574,1532,1,1,179.99,75.00,0.00
2575,1532,11,1,69.99,28.00,0.00
2576,1533,14,1,68.00,24.00,0.00
2577,1534,31,1,22.00,5.50,2.20
2578,1534,36,1,94.99,34.00,0.00
2579,1535,18,1,59.99,20.00,3.00
2580,1535,33,2,289.99,115.00,0.00
2581,1536,1,2,179.99,75.00,0.00
2582,1537,28,1,329.99,140.00,0.00
2583,1537,33,1,289.99,115.00,0.00
2584,1538,20,1,99.99,35.00,0.00
2585,1538,18,1,59.99,20.00,0.00
2586,1538,37,1,29.99,8.50,0.00
2587,1539,17,2,159.99,55.00,0.00
2588,1540,6,1,49.99,18.50,0.00
2589,1541,29,1,54.99,18.00,0.00
2590,1541,31,1,22.00,5.50,0.00
2591,1542,20,1,99.99,35.00,0.00
2592,1542,4,1,69.99,22.00,0.00
2593,1542,35,1,29.99,9.00,0.00
2594,1543,24,1,69.99,25.00,0.00
2595,1543,5,2,49.99,16.00,0.00
2596,1544,12,1,88.00,30.00,0.00
2597,1545,21,1,129.99,45.00,0.00
2598,1545,12,2,88.00,30.00,0.00
2599,1546,34,1,64.99,22.00,0.00
2600,1546,2,2,399.99,210.00,0.00
2601,1547,16,1,74.99,26.00,7.50
2602,1548,31,3,22.00,5.50,0.00
2603,1549,16,2,74.99,26.00,0.00
2604,1549,35,2,29.99,9.00,0.00
2605,1550,7,1,249.99,110.00,0.00
2606,1551,32,1,42.00,12.00,0.00
2607,1551,20,3,99.99,35.00,0.00
2608,1552,10,1,79.99,32.00,0.00
2609,1553,13,2,124.99,42.00,0.00
2610,1554,37,2,29.99,8.50,0.00
2611,1554,15,1,28.00,8.50,0.00
2612,1554,23,1,89.99,32.00,0.00
2613,1555,32,2,42.00,12.00,0.00
2614,1556,16,1,74.99,26.00,0.00
2615,1557,2,1,399.99,210.00,0.00
2616,1558,34,1,64.99,22.00,0.00
2617,1559,31,1,22.00,5.50,1.10
2618,1559,1,1,179.99,75.00,0.00
2619,1560,3,2,119.99,48.00,0.00
2620,1561,4,1,69.99,22.00,0.00
2621,1562,5,2,49.99,16.00,0.00
2622,1562,34,2,64.99,22.00,0.00
2623,1563,14,1,68.00,24.00,3.40
2624,1563,33,1,289.99,115.00,43.50
2625,1563,31,1,22.00,5.50,0.00
2626,1564,6,1,49.99,18.50,0.00
2627,1564,30,2,28.00,7.00,4.20
2628,1564,15,1,28.00,8.50,0.00
2629,1565,37,1,29.99,8.50,0.00
2630,1566,13,1,124.99,42.00,0.00
2631,1566,16,1,74.99,26.00,0.00
2632,1567,5,1,49.99,16.00,0.00
2633,1567,23,1,89.99,32.00,9.00
2634,1568,34,1,64.99,22.00,0.00
2635,1568,38,1,199.99,78.00,0.00
2636,1569,3,2,119.99,48.00,0.00
2637,1569,30,1,28.00,7.00,0.00
2638,1570,35,2,29.99,9.00,0.00
2639,1570,1,2,179.99,75.00,27.00
2640,1571,9,1,34.99,12.00,0.00
2641,1571,19,1,169.99,62.00,0.00
2642,1571,20,1,99.99,35.00,5.00
2643,1571,32,1,42.00,12.00,0.00
2644,1572,34,3,64.99,22.00,0.00
2645,1572,37,1,29.99,8.50,0.00
2646,1573,30,1,28.00,7.00,0.00
2647,1573,29,2,54.99,18.00,0.00
2648,1573,33,1,289.99,115.00,0.00
2649,1573,38,1,199.99,78.00,30.00
2650,1574,7,2,249.99,110.00,0.00
2651,1574,33,1,289.99,115.00,29.00
2652,1575,21,1,129.99,45.00,0.00
2653,1576,2,1,399.99,210.00,60.00
2654,1576,25,1,39.95,14.00,0.00
2655,1577,29,1,54.99,18.00,0.00
2656,1577,16,1,74.99,26.00,0.00
